isin,rank,S,S_smooth,C_filing,cpr_cfg_initial,cdr_cfg_initial,seam_level,seam_slope,roughness,terminal,prepay,default,severity,lag_m,advancing,call,trigger,wac,wam_m,index_shift,first_ipd_rate_annual,wal_years,dm_bp_at_ref,last_cf_date,state_mode
ES0345672010,17,3.10315833,3.10315833,0.0,0.0,0.03,0.5706558,1.66331598,0.10435634,0.0,CPR 0,CDR 0.03,0.35,12,1,maturity,as_filed,0.03,300.0,0.0,0.02669217,11.56752531,26.06609115,2050-01-17,proxy
ES0345672010,18,3.10315833,3.10315833,0.0,0.0,0.03,0.5706558,1.66331598,0.10435634,0.0,CPR 0,CDR 0.03,0.5,12,1,maturity,as_filed,0.03,300.0,0.0,0.02669217,11.56866498,26.0648557,2050-01-17,proxy
ES0345672010,19,3.1050328,3.1050328,0.0,0.0,0.03,0.5706558,1.66331598,0.11298107,65.88945334,CPR 0,CDR 0.03,0.2,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.57820098,45.69525549,2024-10-15,proxy
ES0345672010,20,3.1050328,3.1050328,0.0,0.0,0.03,0.5706558,1.66331598,0.11298107,65.88945334,CPR 0,CDR 0.03,0.35,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.57820098,45.69525549,2024-10-15,proxy
ES0345672010,21,3.1050328,3.1050328,0.0,0.0,0.03,0.5706558,1.66331598,0.11298107,65.88945334,CPR 0,CDR 0.03,0.5,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.57820098,45.69525549,2024-10-15,proxy
ES0345672010,22,3.10643576,3.10643576,0.0,0.0,0.03,0.5706558,1.66331598,0.11902806,0.0,CPR 0,CDR 0.03,0.2,12,0,maturity,as_filed,0.03,300.0,0.0,0.02669217,11.34856901,26.31373035,2050-01-17,proxy
ES0345672010,23,3.10643576,3.10643576,0.0,0.0,0.03,0.5706558,1.66331598,0.11902806,0.0,CPR 0,CDR 0.03,0.35,12,0,maturity,as_filed,0.03,300.0,0.0,0.02669217,11.34922502,26.31299281,2050-01-17,proxy
ES0345672010,24,3.10643576,3.10643576,0.0,0.0,0.03,0.5706558,1.66331598,0.11902806,0.0,CPR 0,CDR 0.03,0.5,12,0,maturity,as_filed,0.03,300.0,0.0,0.02669217,11.35043272,26.31163464,2050-01-17,proxy
ES0345672010,25,3.10724489,3.10724489,0.0,0.0,0.03,0.5706558,1.66331598,0.12237979,0.0,CPR 0,CDR 0.03,0.2,24,0,maturity,as_filed,0.03,300.0,0.0,0.02669217,11.68257037,25.93077131,2050-01-17,proxy
ES0345672010,26,3.10724489,3.10724489,0.0,0.0,0.03,0.5706558,1.66331598,0.12237979,0.0,CPR 0,CDR 0.03,0.35,24,0,maturity,as_filed,0.03,300.0,0.0,0.02669217,11.68529281,25.9278819,2050-01-17,proxy
ES0345672010,27,3.10724489,3.10724489,0.0,0.0,0.03,0.5706558,1.66331598,0.12237979,0.0,CPR 0,CDR 0.03,0.5,24,0,maturity,as_filed,0.03,300.0,0.0,0.02669217,11.690624,25.92222219,2050-01-17,proxy
ES0345672010,28,3.1101923,3.1101923,0.0,0.0,0.05,0.56909193,1.65368336,0.227284,65.61557331,CPR 0,CDR 0.05,0.2,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02660061,3.52728744,55.40379519,2023-07-17,proxy
ES0345672010,29,3.1101923,3.1101923,0.0,0.0,0.05,0.56909193,1.65368336,0.227284,65.61557331,CPR 0,CDR 0.05,0.35,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02660061,3.52728744,55.40379519,2023-07-17,proxy
ES0345672010,30,3.1101923,3.1101923,0.0,0.0,0.05,0.56909193,1.65368336,0.227284,65.61557331,CPR 0,CDR 0.05,0.5,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02660061,3.52728744,55.40379519,2023-07-17,proxy
ES0345672010,31,3.11172194,3.11172194,0.0,0.0,0.02,0.57142802,1.66813935,0.0500306,0.0,CPR 0,CDR 0.02,0.2,24,1,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.7178853,24.88535692,2050-01-17,proxy
ES0345672010,32,3.11172194,3.11172194,0.0,0.0,0.02,0.57142802,1.66813935,0.0500306,0.0,CPR 0,CDR 0.02,0.35,24,1,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.71940414,24.88399168,2050-01-17,proxy
ES0345672010,33,3.11172194,3.11172194,0.0,0.0,0.02,0.57142802,1.66813935,0.0500306,0.0,CPR 0,CDR 0.02,0.5,24,1,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.72151534,24.88209386,2050-01-17,proxy
ES0345672010,34,3.11374811,3.11374811,0.0,0.0,0.02,0.57142802,1.66813935,0.06729954,66.00533379,CPR 0,CDR 0.02,0.2,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.40113817,40.73141804,2025-10-15,proxy
ES0345672010,35,3.11374811,3.11374811,0.0,0.0,0.02,0.57142802,1.66813935,0.06729954,66.00533379,CPR 0,CDR 0.02,0.35,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.40113817,40.73141804,2025-10-15,proxy
ES0345672010,36,3.11374811,3.11374811,0.0,0.0,0.02,0.57142802,1.66813935,0.06729954,66.00533379,CPR 0,CDR 0.02,0.5,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.40113817,40.73141804,2025-10-15,proxy
ES0345672010,37,3.11401792,3.11401792,0.0,0.0,0.02,0.57142802,1.66813935,0.06927511,0.0,CPR 0,CDR 0.02,0.2,12,1,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.33084605,25.25750175,2050-01-17,proxy
ES0345672010,38,3.11401792,3.11401792,0.0,0.0,0.02,0.57142802,1.66813935,0.06927511,0.0,CPR 0,CDR 0.02,0.35,12,1,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.33122549,25.25713924,2050-01-17,proxy
ES0345672010,39,3.11401792,3.11401792,0.0,0.0,0.02,0.57142802,1.66813935,0.06927511,0.0,CPR 0,CDR 0.02,0.5,12,1,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.3317891,25.25660071,2050-01-17,proxy
ES0345672010,40,3.11546903,3.11546903,0.0,0.0,0.02,0.57142802,1.66813935,0.07905787,0.0,CPR 0,CDR 0.02,0.2,12,0,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.17620415,25.41060595,2050-01-17,proxy
ES0345672010,41,3.11546903,3.11546903,0.0,0.0,0.02,0.57142802,1.66813935,0.07905787,0.0,CPR 0,CDR 0.02,0.35,12,0,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.17658523,25.4102329,2050-01-17,proxy
ES0345672010,42,3.11546903,3.11546903,0.0,0.0,0.02,0.57142802,1.66813935,0.07905787,0.0,CPR 0,CDR 0.02,0.5,12,0,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.17715766,25.40967245,2050-01-17,proxy
ES0345672010,43,3.11583145,3.11583145,0.0,0.0,0.02,0.57142802,1.66813935,0.08131767,0.0,CPR 0,CDR 0.02,0.2,24,0,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.41652874,25.16895819,2050-01-17,proxy
ES0345672010,44,3.11583145,3.11583145,0.0,0.0,0.02,0.57142802,1.66813935,0.08131767,0.0,CPR 0,CDR 0.02,0.35,24,0,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.41815597,25.16742613,2050-01-17,proxy
ES0345672010,45,3.11583145,3.11583145,0.0,0.0,0.02,0.57142802,1.66813935,0.08131767,0.0,CPR 0,CDR 0.02,0.5,24,0,maturity,as_filed,0.03,300.0,0.0,0.02673738,12.42038842,25.16532416,2050-01-17,proxy
ES0345672010,46,3.11661082,3.11661082,0.0,0.0,0.03,0.5706558,1.66331598,0.15602159,65.86941673,CPR 0,CDR 0.03,0.2,12,1,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.48113266,46.40651564,2024-10-15,proxy
ES0345672010,47,3.11661082,3.11661082,0.0,0.0,0.03,0.5706558,1.66331598,0.15602159,65.86941673,CPR 0,CDR 0.03,0.35,12,1,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.48113266,46.40651564,2024-10-15,proxy
ES0345672010,48,3.11661082,3.11661082,0.0,0.0,0.03,0.5706558,1.66331598,0.15602159,65.86941673,CPR 0,CDR 0.03,0.5,12,1,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.48113266,46.40651564,2024-10-15,proxy
ES0345672010,49,3.11790273,3.11790273,0.0,0.0,0.02,0.57142802,1.66813935,0.09318716,65.99119631,CPR 0,CDR 0.02,0.2,12,1,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.31687795,41.17292522,2025-10-15,proxy
ES0345672010,50,3.11790273,3.11790273,0.0,0.0,0.02,0.57142802,1.66813935,0.09318716,65.99119631,CPR 0,CDR 0.02,0.35,12,1,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.31687795,41.17292522,2025-10-15,proxy
ES0345672010,51,3.11790273,3.11790273,0.0,0.0,0.02,0.57142802,1.66813935,0.09318716,65.99119631,CPR 0,CDR 0.02,0.5,12,1,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.31687795,41.17292522,2025-10-15,proxy
ES0345672010,52,3.12052853,3.12052853,0.0,0.0,0.02,0.57142802,1.66813935,0.10634683,65.97766962,CPR 0,CDR 0.02,0.2,12,0,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.30885732,41.21560971,2025-10-15,proxy
ES0345672010,53,3.12052853,3.12052853,0.0,0.0,0.02,0.57142802,1.66813935,0.10634683,65.97766962,CPR 0,CDR 0.02,0.35,12,0,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.30885732,41.21560971,2025-10-15,proxy
ES0345672010,54,3.12052853,3.12052853,0.0,0.0,0.02,0.57142802,1.66813935,0.10634683,65.97766962,CPR 0,CDR 0.02,0.5,12,0,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.30885732,41.21560971,2025-10-15,proxy
ES0345672010,55,3.12118434,3.12118434,0.0,0.0,0.02,0.57142802,1.66813935,0.10938672,65.97895711,CPR 0,CDR 0.02,0.2,24,0,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.38843654,40.79689729,2025-10-15,proxy
ES0345672010,56,3.12118434,3.12118434,0.0,0.0,0.02,0.57142802,1.66813935,0.10938672,65.97895711,CPR 0,CDR 0.02,0.35,24,0,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.38843654,40.79689729,2025-10-15,proxy
ES0345672010,57,3.12118434,3.12118434,0.0,0.0,0.02,0.57142802,1.66813935,0.10938672,65.97895711,CPR 0,CDR 0.02,0.5,24,0,clean_up,as_filed,0.03,300.0,0.0,0.02673738,5.38843654,40.79689729,2025-10-15,proxy
ES0345672010,58,3.12393682,3.12393682,0.0,0.0,0.03,0.5706558,1.66331598,0.17795714,65.8497075,CPR 0,CDR 0.03,0.2,12,0,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.47314603,46.46633831,2024-10-15,proxy
ES0345672010,59,3.12393682,3.12393682,0.0,0.0,0.03,0.5706558,1.66331598,0.17795714,65.8497075,CPR 0,CDR 0.03,0.35,12,0,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.47314603,46.46633831,2024-10-15,proxy
ES0345672010,60,3.12393682,3.12393682,0.0,0.0,0.03,0.5706558,1.66331598,0.17795714,65.8497075,CPR 0,CDR 0.03,0.5,12,0,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.47314603,46.46633831,2024-10-15,proxy
ES0345672010,61,3.12574548,3.12574548,0.0,0.0,0.03,0.5706558,1.66331598,0.18296829,65.85143787,CPR 0,CDR 0.03,0.2,24,0,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.56646265,45.77943578,2024-10-15,proxy
ES0345672010,62,3.12574548,3.12574548,0.0,0.0,0.03,0.5706558,1.66331598,0.18296829,65.85143787,CPR 0,CDR 0.03,0.35,24,0,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.56646265,45.77943578,2024-10-15,proxy
ES0345672010,63,3.12574548,3.12574548,0.0,0.0,0.03,0.5706558,1.66331598,0.18296829,65.85143787,CPR 0,CDR 0.03,0.5,24,0,clean_up,as_filed,0.03,300.0,0.0,0.02669217,4.56646265,45.77943578,2024-10-15,proxy
ES0345672010,64,3.12684269,3.12684269,0.0,0.0,0.01,0.57219391,1.6729673,0.02484414,0.0,CPR 0,CDR 0.01,0.2,24,1,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.38996804,24.28864125,2050-01-17,proxy
ES0345672010,65,3.12684269,3.12684269,0.0,0.0,0.01,0.57219391,1.6729673,0.02484414,0.0,CPR 0,CDR 0.01,0.35,24,1,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.39071866,24.28803183,2050-01-17,proxy
ES0345672010,66,3.12684269,3.12684269,0.0,0.0,0.01,0.57219391,1.6729673,0.02484414,0.0,CPR 0,CDR 0.01,0.5,24,1,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.39156829,24.28734203,2050-01-17,proxy
ES0345672010,67,3.12716355,3.12716355,0.0,0.0,0.01,0.57219391,1.6729673,0.03062832,66.1137877,CPR 0,CDR 0.01,0.2,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.23474534,37.03906086,2026-10-15,proxy
ES0345672010,68,3.12716355,3.12716355,0.0,0.0,0.01,0.57219391,1.6729673,0.03062832,66.1137877,CPR 0,CDR 0.01,0.35,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.23474534,37.03906086,2026-10-15,proxy
ES0345672010,69,3.12716355,3.12716355,0.0,0.0,0.01,0.57219391,1.6729673,0.03062832,66.1137877,CPR 0,CDR 0.01,0.5,24,1,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.23474534,37.03906086,2026-10-15,proxy
ES0345672010,70,3.12741517,3.12741517,0.0,0.0,0.01,0.57219391,1.6729673,0.03449214,0.0,CPR 0,CDR 0.01,0.2,12,1,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.18179848,24.46649081,2050-01-17,proxy
ES0345672010,71,3.12741517,3.12741517,0.0,0.0,0.01,0.57219391,1.6729673,0.03449214,0.0,CPR 0,CDR 0.01,0.35,12,1,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.18203155,24.46629559,2050-01-17,proxy
ES0345672010,72,3.12741517,3.12741517,0.0,0.0,0.01,0.57219391,1.6729673,0.03449214,0.0,CPR 0,CDR 0.01,0.5,12,1,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.18227273,24.46609357,2050-01-17,proxy
ES0345672010,73,3.12777658,3.12777658,0.0,0.0,0.01,0.57219391,1.6729673,0.03938422,0.0,CPR 0,CDR 0.01,0.2,12,0,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.0994771,24.53743433,2050-01-17,proxy
ES0345672010,74,3.12777658,3.12777658,0.0,0.0,0.01,0.57219391,1.6729673,0.03938422,0.0,CPR 0,CDR 0.01,0.35,12,0,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.09971272,24.53723456,2050-01-17,proxy
ES0345672010,75,3.12777658,3.12777658,0.0,0.0,0.01,0.57219391,1.6729673,0.03938422,0.0,CPR 0,CDR 0.01,0.5,12,0,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.09995391,24.53703008,2050-01-17,proxy
ES0345672010,76,3.12786788,3.12786788,0.0,0.0,0.01,0.57219391,1.6729673,0.04052675,0.0,CPR 0,CDR 0.01,0.2,24,0,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.22959709,24.42329779,2050-01-17,proxy
ES0345672010,77,3.12786788,3.12786788,0.0,0.0,0.01,0.57219391,1.6729673,0.04052675,0.0,CPR 0,CDR 0.01,0.35,24,0,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.23034742,24.42267425,2050-01-17,proxy
ES0345672010,78,3.12786788,3.12786788,0.0,0.0,0.01,0.57219391,1.6729673,0.04052675,0.0,CPR 0,CDR 0.01,0.5,24,0,maturity,as_filed,0.03,300.0,0.0,0.02678222,13.23123059,24.42194028,2050-01-17,proxy
ES0345672010,79,3.12803371,3.12803371,0.0,0.0,0.01,0.57219391,1.6729673,0.04252359,66.10637797,CPR 0,CDR 0.01,0.2,12,1,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.1823559,37.24375408,2026-10-15,proxy
ES0345672010,80,3.12803371,3.12803371,0.0,0.0,0.01,0.57219391,1.6729673,0.04252359,66.10637797,CPR 0,CDR 0.01,0.35,12,1,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.1823559,37.24375408,2026-10-15,proxy
ES0345672010,81,3.12803371,3.12803371,0.0,0.0,0.01,0.57219391,1.6729673,0.04252359,66.10637797,CPR 0,CDR 0.01,0.5,12,1,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.1823559,37.24375408,2026-10-15,proxy
ES0345672010,82,3.12858305,3.12858305,0.0,0.0,0.01,0.57219391,1.6729673,0.04855507,66.09950401,CPR 0,CDR 0.01,0.2,12,0,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.17670573,37.26599089,2026-10-15,proxy
ES0345672010,83,3.12858305,3.12858305,0.0,0.0,0.01,0.57219391,1.6729673,0.04855507,66.09950401,CPR 0,CDR 0.01,0.35,12,0,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.17670573,37.26599089,2026-10-15,proxy
ES0345672010,84,3.12858305,3.12858305,0.0,0.0,0.01,0.57219391,1.6729673,0.04855507,66.09950401,CPR 0,CDR 0.01,0.5,12,0,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.17670573,37.26599089,2026-10-15,proxy
ES0345672010,85,3.12872183,3.12872183,0.0,0.0,0.01,0.57219391,1.6729673,0.04996371,66.10022626,CPR 0,CDR 0.01,0.2,24,0,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.22538135,37.0752808,2026-10-15,proxy
ES0345672010,86,3.12872183,3.12872183,0.0,0.0,0.01,0.57219391,1.6729673,0.04996371,66.10022626,CPR 0,CDR 0.01,0.35,24,0,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.22538135,37.0752808,2026-10-15,proxy
ES0345672010,87,3.12872183,3.12872183,0.0,0.0,0.01,0.57219391,1.6729673,0.04996371,66.10022626,CPR 0,CDR 0.01,0.5,24,0,clean_up,as_filed,0.03,300.0,0.0,0.02678222,6.22538135,37.0752808,2026-10-15,proxy
ES0345672010,88,3.13490294,3.13490294,0.0,0.0,0.005,0.57257452,1.67538295,0.012382,0.0,CPR 0,CDR 0.005,0.2,24,1,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.75150465,23.99178655,2050-01-17,proxy
ES0345672010,89,3.13490294,3.13490294,0.0,0.0,0.005,0.57257452,1.67538295,0.012382,0.0,CPR 0,CDR 0.005,0.35,24,1,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.75189894,23.99148284,2050-01-17,proxy
ES0345672010,90,3.13490294,3.13490294,0.0,0.0,0.005,0.57257452,1.67538295,0.012382,0.0,CPR 0,CDR 0.005,0.5,24,1,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.75232021,23.99115835,2050-01-17,proxy
ES0345672010,91,3.13495762,3.13495762,0.0,0.0,0.005,0.57257452,1.67538295,0.01442192,66.15229314,CPR 0,CDR 0.005,0.2,24,1,clean_up,as_filed,0.03,300.0,0.0,0.0268045,6.84858783,34.89494673,2027-07-15,proxy
ES0345672010,92,3.13495762,3.13495762,0.0,0.0,0.005,0.57257452,1.67538295,0.01442192,66.15229314,CPR 0,CDR 0.005,0.35,24,1,clean_up,as_filed,0.03,300.0,0.0,0.0268045,6.84858783,34.89494673,2027-07-15,proxy
ES0345672010,93,3.13495762,3.13495762,0.0,0.0,0.005,0.57257452,1.67538295,0.01442192,66.15229314,CPR 0,CDR 0.005,0.5,24,1,clean_up,as_filed,0.03,300.0,0.0,0.0268045,6.84858783,34.89494673,2027-07-15,proxy
ES0345672010,94,3.13504587,3.13504587,0.0,0.0,0.005,0.57257452,1.67538295,0.01721178,0.0,CPR 0,CDR 0.005,0.2,12,1,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.64349385,24.07860226,2050-01-17,proxy
ES0345672010,95,3.13504587,3.13504587,0.0,0.0,0.005,0.57257452,1.67538295,0.01721178,0.0,CPR 0,CDR 0.005,0.35,12,1,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.64357648,24.0785376,2050-01-17,proxy
ES0345672010,96,3.13504587,3.13504587,0.0,0.0,0.005,0.57257452,1.67538295,0.01721178,0.0,CPR 0,CDR 0.005,0.5,12,1,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.64368515,24.07845255,2050-01-17,proxy
ES0345672010,97,3.13513605,3.13513605,0.0,0.0,0.005,0.57257452,1.67538295,0.01965778,0.0,CPR 0,CDR 0.005,0.2,12,0,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.60098991,24.11270449,2050-01-17,proxy
ES0345672010,98,3.13513605,3.13513605,0.0,0.0,0.005,0.57257452,1.67538295,0.01965778,0.0,CPR 0,CDR 0.005,0.35,12,0,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.60107254,24.11263944,2050-01-17,proxy
ES0345672010,99,3.13513605,3.13513605,0.0,0.0,0.005,0.57257452,1.67538295,0.01965778,0.0,CPR 0,CDR 0.005,0.5,12,0,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.60118295,24.1125525,2050-01-17,proxy
ES0345672010,100,3.13515159,3.13515159,0.0,0.0,0.005,0.57257452,1.67538295,0.02004915,66.14844445,CPR 0,CDR 0.005,0.2,12,1,clean_up,as_filed,0.03,300.0,0.0,0.0268045,6.81850167,34.9920352,2027-07-15,proxy
ES0345672010,101,3.13515159,3.13515159,0.0,0.0,0.005,0.57257452,1.67538295,0.02004915,66.14844445,CPR 0,CDR 0.005,0.35,12,1,clean_up,as_filed,0.03,300.0,0.0,0.0268045,6.81850167,34.9920352,2027-07-15,proxy
ES0345672010,102,3.13515159,3.13515159,0.0,0.0,0.005,0.57257452,1.67538295,0.02004915,66.14844445,CPR 0,CDR 0.005,0.5,12,1,clean_up,as_filed,0.03,300.0,0.0,0.0268045,6.81850167,34.9920352,2027-07-15,proxy
ES0345672010,103,3.13515896,3.13515896,0.0,0.0,0.005,0.57257452,1.67538295,0.02023212,0.0,CPR 0,CDR 0.005,0.2,24,0,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.66870453,24.05733544,2050-01-17,proxy
ES0345672010,104,3.13515896,3.13515896,0.0,0.0,0.005,0.57257452,1.67538295,0.02023212,0.0,CPR 0,CDR 0.005,0.35,24,0,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.66911191,24.05701796,2050-01-17,proxy
ES0345672010,105,3.13515896,3.13515896,0.0,0.0,0.005,0.57257452,1.67538295,0.02023212,0.0,CPR 0,CDR 0.005,0.5,24,0,maturity,as_filed,0.03,300.0,0.0,0.0268045,13.66953302,24.05668978,2050-01-17,proxy
ES0345672010,106,3.13527398,3.13527398,0.0,0.0,0.005,0.57257452,1.67538295,0.02289888,66.14493723,CPR 0,CDR 0.005,0.2,12,0,clean_up,as_filed,0.03,300.0,0.0,0.0268045,6.81497567,35.00344273,2027-07-15,proxy
ES0345672010,107,3.13527398,3.13527398,0.0,0.0,0.005,0.57257452,1.67538295,0.02289888,66.14493723,CPR 0,CDR 0.005,0.35,12,0,clean_up,as_filed,0.03,300.0,0.0,0.0268045,6.81497567,35.00344273,2027-07-15,proxy
