isin,rank,S,S_smooth,C_filing,cpr_cfg_initial,cdr_cfg_initial,seam_level,seam_slope,roughness,terminal,prepay,default,severity,lag_m,advancing,call,trigger,wac,wam_m,index_shift,first_ipd_rate_annual,wal_years,dm_bp_at_ref,last_cf_date,state_mode
XS0260784318,101,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,CPR 0.06,SDA 100,0.2,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27086722,59.286557,2059-07-21,pool
XS0260784318,102,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,CPR 0.06,SDA 100,0.2,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27086722,59.286557,2059-07-21,pool
XS0260784318,103,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,CPR 0.06,SDA 100,0.35,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27091216,59.2863987,2059-07-21,pool
XS0260784318,104,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,CPR 0.06,SDA 100,0.35,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27091216,59.2863987,2059-07-21,pool
XS0260784318,105,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,CPR 0.06,SDA 100,0.5,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27095709,59.28624041,2059-07-21,pool
XS0260784318,106,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,CPR 0.06,SDA 100,0.5,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27095709,59.28624041,2059-07-21,pool
XS0260784318,107,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,PSA 100,SDA 100,0.2,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27086722,59.286557,2059-07-21,pool
XS0260784318,108,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,PSA 100,SDA 100,0.2,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27086722,59.286557,2059-07-21,pool
XS0260784318,109,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,PSA 100,SDA 100,0.35,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27091216,59.2863987,2059-07-21,pool
XS0260784318,110,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,PSA 100,SDA 100,0.35,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27091216,59.2863987,2059-07-21,pool
XS0260784318,111,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,PSA 100,SDA 100,0.5,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27095709,59.28624041,2059-07-21,pool
XS0260784318,112,0.75770266,0.19049643,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012066,0.0,PSA 100,SDA 100,0.5,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27095709,59.28624041,2059-07-21,pool
XS0260784318,113,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,CPR 0.06,SDA 100,0.2,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27253661,59.27723958,2059-07-21,pool
XS0260784318,114,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,CPR 0.06,SDA 100,0.2,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27253661,59.27723958,2059-07-21,pool
XS0260784318,115,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,CPR 0.06,SDA 100,0.35,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27266716,59.2767822,2059-07-21,pool
XS0260784318,116,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,CPR 0.06,SDA 100,0.35,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27266716,59.2767822,2059-07-21,pool
XS0260784318,117,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,CPR 0.06,SDA 100,0.5,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.2727977,59.27632484,2059-07-21,pool
XS0260784318,118,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,CPR 0.06,SDA 100,0.5,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.2727977,59.27632484,2059-07-21,pool
XS0260784318,119,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,PSA 100,SDA 100,0.2,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27253661,59.27723958,2059-07-21,pool
XS0260784318,120,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,PSA 100,SDA 100,0.2,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27253661,59.27723958,2059-07-21,pool
XS0260784318,121,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,PSA 100,SDA 100,0.35,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27266716,59.2767822,2059-07-21,pool
XS0260784318,122,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,PSA 100,SDA 100,0.35,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27266716,59.2767822,2059-07-21,pool
XS0260784318,123,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,PSA 100,SDA 100,0.5,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.2727977,59.27632484,2059-07-21,pool
XS0260784318,124,0.75770287,0.19049664,0.56720623,0.06,0.0003,-0.38365005,0.19206705,0.08012197,0.0,PSA 100,SDA 100,0.5,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.2727977,59.27632484,2059-07-21,pool
XS0260784318,125,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,CPR 0.06,SDA 100,0.2,6,1,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27072779,59.28850721,2059-07-21,pool
XS0260784318,126,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,CPR 0.06,SDA 100,0.2,6,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27072779,59.28850721,2059-07-21,pool
XS0260784318,127,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,CPR 0.06,SDA 100,0.35,6,1,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27074688,59.28843978,2059-07-21,pool
XS0260784318,128,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,CPR 0.06,SDA 100,0.35,6,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27074688,59.28843978,2059-07-21,pool
XS0260784318,129,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,CPR 0.06,SDA 100,0.5,6,1,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27076597,59.28837235,2059-07-21,pool
XS0260784318,130,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,CPR 0.06,SDA 100,0.5,6,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27076597,59.28837235,2059-07-21,pool
XS0260784318,131,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,PSA 100,SDA 100,0.2,6,1,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27072779,59.28850721,2059-07-21,pool
XS0260784318,132,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,PSA 100,SDA 100,0.2,6,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27072779,59.28850721,2059-07-21,pool
XS0260784318,133,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,PSA 100,SDA 100,0.35,6,1,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27074688,59.28843978,2059-07-21,pool
XS0260784318,134,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,PSA 100,SDA 100,0.35,6,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27074688,59.28843978,2059-07-21,pool
XS0260784318,135,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,PSA 100,SDA 100,0.5,6,1,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27076597,59.28837235,2059-07-21,pool
XS0260784318,136,0.76786748,0.20066124,0.56720623,0.06,0.0003,-0.38365005,0.2169357,0.08007989,0.0,PSA 100,SDA 100,0.5,6,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27076597,59.28837235,2059-07-21,pool
XS0260784318,137,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,CPR 0.06,SDA 100,0.2,6,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27005483,59.29123801,2059-07-21,pool
XS0260784318,138,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,CPR 0.06,SDA 100,0.2,6,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27005483,59.29123801,2059-07-21,pool
XS0260784318,139,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,CPR 0.06,SDA 100,0.35,6,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27007393,59.29117057,2059-07-21,pool
XS0260784318,140,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,CPR 0.06,SDA 100,0.35,6,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27007393,59.29117057,2059-07-21,pool
XS0260784318,141,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,CPR 0.06,SDA 100,0.5,6,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27009302,59.29110312,2059-07-21,pool
XS0260784318,142,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,CPR 0.06,SDA 100,0.5,6,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27009302,59.29110312,2059-07-21,pool
XS0260784318,143,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,PSA 100,SDA 100,0.2,6,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27005483,59.29123801,2059-07-21,pool
XS0260784318,144,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,PSA 100,SDA 100,0.2,6,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27005483,59.29123801,2059-07-21,pool
XS0260784318,145,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,PSA 100,SDA 100,0.35,6,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27007393,59.29117057,2059-07-21,pool
XS0260784318,146,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,PSA 100,SDA 100,0.35,6,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27007393,59.29117057,2059-07-21,pool
XS0260784318,147,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,PSA 100,SDA 100,0.5,6,0,maturity,as_filed,0.02996,149.9,0.0,0.12127439,5.27009302,59.29110312,2059-07-21,pool
XS0260784318,148,0.76803923,0.200833,0.56720623,0.06,0.0003,-0.38365005,0.2173142,0.08012601,0.0,PSA 100,SDA 100,0.5,6,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12127439,5.27009302,59.29110312,2059-07-21,pool
XS0260784318,149,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,CPR 0.06,SDA 200,0.2,24,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27525876,59.27026709,2059-07-21,pool
XS0260784318,150,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,CPR 0.06,SDA 200,0.2,24,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27525876,59.27026709,2059-07-21,pool
XS0260784318,151,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,CPR 0.06,SDA 200,0.35,24,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.275574,59.26916033,2059-07-21,pool
XS0260784318,152,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,CPR 0.06,SDA 200,0.35,24,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.275574,59.26916033,2059-07-21,pool
XS0260784318,153,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,CPR 0.06,SDA 200,0.5,24,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27589544,59.26803163,2059-07-21,pool
XS0260784318,154,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,CPR 0.06,SDA 200,0.5,24,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27589544,59.26803163,2059-07-21,pool
XS0260784318,155,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,PSA 100,SDA 200,0.2,24,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27525876,59.27026709,2059-07-21,pool
XS0260784318,156,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,PSA 100,SDA 200,0.2,24,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27525876,59.27026709,2059-07-21,pool
XS0260784318,157,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,PSA 100,SDA 200,0.35,24,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.275574,59.26916033,2059-07-21,pool
XS0260784318,158,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,PSA 100,SDA 200,0.35,24,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.275574,59.26916033,2059-07-21,pool
XS0260784318,159,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,PSA 100,SDA 200,0.5,24,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27589544,59.26803163,2059-07-21,pool
XS0260784318,160,0.79418919,0.18980403,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.07986397,0.0,PSA 100,SDA 200,0.5,24,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27589544,59.26803163,2059-07-21,pool
XS0260784318,161,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,CPR 0.06,SDA 200,0.2,12,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.26937302,59.29897626,2059-07-21,pool
XS0260784318,162,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,CPR 0.06,SDA 200,0.2,12,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.26937302,59.29897626,2059-07-21,pool
XS0260784318,163,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,CPR 0.06,SDA 200,0.35,12,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.2694626,59.29866047,2059-07-21,pool
XS0260784318,164,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,CPR 0.06,SDA 200,0.35,12,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.2694626,59.29866047,2059-07-21,pool
XS0260784318,165,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,CPR 0.06,SDA 200,0.5,12,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.26957187,59.29827462,2059-07-21,pool
XS0260784318,166,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,CPR 0.06,SDA 200,0.5,12,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.26957187,59.29827462,2059-07-21,pool
XS0260784318,167,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,PSA 100,SDA 200,0.2,12,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.26937302,59.29897626,2059-07-21,pool
XS0260784318,168,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,PSA 100,SDA 200,0.2,12,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.26937302,59.29897626,2059-07-21,pool
XS0260784318,169,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,PSA 100,SDA 200,0.35,12,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.2694626,59.29866047,2059-07-21,pool
XS0260784318,170,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,PSA 100,SDA 200,0.35,12,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.2694626,59.29866047,2059-07-21,pool
XS0260784318,171,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,PSA 100,SDA 200,0.5,12,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.26957187,59.29827462,2059-07-21,pool
XS0260784318,172,0.79424356,0.18985841,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08020365,0.0,PSA 100,SDA 200,0.5,12,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.26957187,59.29827462,2059-07-21,pool
XS0260784318,173,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,CPR 0.06,SDA 200,0.2,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.2667098,59.30974353,2059-07-21,pool
XS0260784318,174,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,CPR 0.06,SDA 200,0.2,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.2667098,59.30974353,2059-07-21,pool
XS0260784318,175,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,CPR 0.06,SDA 200,0.35,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.26679938,59.30942753,2059-07-21,pool
XS0260784318,176,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,CPR 0.06,SDA 200,0.35,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.26679938,59.30942753,2059-07-21,pool
XS0260784318,177,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,CPR 0.06,SDA 200,0.5,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.2669009,59.30906901,2059-07-21,pool
XS0260784318,178,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,CPR 0.06,SDA 200,0.5,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.2669009,59.30906901,2059-07-21,pool
XS0260784318,179,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,PSA 100,SDA 200,0.2,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.2667098,59.30974353,2059-07-21,pool
XS0260784318,180,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,PSA 100,SDA 200,0.2,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.2667098,59.30974353,2059-07-21,pool
XS0260784318,181,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,PSA 100,SDA 200,0.35,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.26679938,59.30942753,2059-07-21,pool
XS0260784318,182,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,PSA 100,SDA 200,0.35,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.26679938,59.30942753,2059-07-21,pool
XS0260784318,183,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,PSA 100,SDA 200,0.5,12,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.2669009,59.30906901,2059-07-21,pool
XS0260784318,184,0.79428505,0.18989989,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08046187,0.0,PSA 100,SDA 200,0.5,12,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.2669009,59.30906901,2059-07-21,pool
XS0260784318,185,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,CPR 0.06,SDA 200,0.2,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27004486,59.29110542,2059-07-21,pool
XS0260784318,186,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,CPR 0.06,SDA 200,0.2,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27004486,59.29110542,2059-07-21,pool
XS0260784318,187,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,CPR 0.06,SDA 200,0.35,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27034965,59.29003443,2059-07-21,pool
XS0260784318,188,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,CPR 0.06,SDA 200,0.35,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27034965,59.29003443,2059-07-21,pool
XS0260784318,189,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,CPR 0.06,SDA 200,0.5,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27067109,59.2889043,2059-07-21,pool
XS0260784318,190,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,CPR 0.06,SDA 200,0.5,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27067109,59.2889043,2059-07-21,pool
XS0260784318,191,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,PSA 100,SDA 200,0.2,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27004486,59.29110542,2059-07-21,pool
XS0260784318,192,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,PSA 100,SDA 200,0.2,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27004486,59.29110542,2059-07-21,pool
XS0260784318,193,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,PSA 100,SDA 200,0.35,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27034965,59.29003443,2059-07-21,pool
XS0260784318,194,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,PSA 100,SDA 200,0.35,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27034965,59.29003443,2059-07-21,pool
XS0260784318,195,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,PSA 100,SDA 200,0.5,24,0,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.27067109,59.2889043,2059-07-21,pool
XS0260784318,196,0.79429765,0.18991249,0.60438516,0.06,0.0006,-0.38401543,0.18962576,0.08054012,0.0,PSA 100,SDA 200,0.5,24,0,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.27067109,59.2889043,2059-07-21,pool
XS0260784318,197,0.81560362,0.21121847,0.60438516,0.06,0.0006,-0.38401543,0.23936796,0.08033427,0.0,CPR 0.06,SDA 200,0.2,6,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.26643147,59.31364572,2059-07-21,pool
XS0260784318,198,0.81560362,0.21121847,0.60438516,0.06,0.0006,-0.38401543,0.23936796,0.08033427,0.0,CPR 0.06,SDA 200,0.2,6,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.26643147,59.31364572,2059-07-21,pool
XS0260784318,199,0.81560362,0.21121847,0.60438516,0.06,0.0006,-0.38401543,0.23936796,0.08033427,0.0,CPR 0.06,SDA 200,0.35,6,1,maturity,as_filed,0.02996,149.9,0.0,0.12126863,5.26646952,59.31351111,2059-07-21,pool
XS0260784318,200,0.81560362,0.21121847,0.60438516,0.06,0.0006,-0.38401543,0.23936796,0.08033427,0.0,CPR 0.06,SDA 200,0.35,6,1,maturity,force_pro_rata,0.02996,149.9,0.0,0.12126863,5.26646952,59.31351111,2059-07-21,pool
