isin,rank,S,S_smooth,C_filing,cpr_cfg_initial,cdr_cfg_initial,seam_level,seam_slope,roughness,terminal,prepay,default,severity,lag_m,advancing,call,trigger,wac,wam_m,index_shift,first_ipd_rate_annual,wal_years,dm_bp_at_ref,last_cf_date,state_mode
XS0222684655,20,2.4815138,2.42223572,0.05927808,0.04,0.00015,-0.90445142,1.10899563,0.6118268,0.0,CPR 0.04,SDA 50,0.2,12,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138245,5.1292513,57.93630399,2037-08-17,pool
XS0222684655,21,2.4815138,2.42223572,0.05927808,0.04,0.00015,-0.90445142,1.10899563,0.6118268,0.0,CPR 0.04,SDA 50,0.35,12,0,maturity,as_filed,0.03174,132.6,0.0,0.11138245,5.1292513,57.93630399,2037-08-17,pool
XS0222684655,22,2.4815138,2.42223572,0.05927808,0.04,0.00015,-0.90445142,1.10899563,0.6118268,0.0,CPR 0.04,SDA 50,0.35,12,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138245,5.1292513,57.93630399,2037-08-17,pool
XS0222684655,23,2.4815138,2.42223572,0.05927808,0.04,0.00015,-0.90445142,1.10899563,0.6118268,0.0,CPR 0.04,SDA 50,0.5,12,0,maturity,as_filed,0.03174,132.6,0.0,0.11138245,5.1292513,57.93630399,2037-08-17,pool
XS0222684655,24,2.4815138,2.42223572,0.05927808,0.04,0.00015,-0.90445142,1.10899563,0.6118268,0.0,CPR 0.04,SDA 50,0.5,12,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138245,5.1292513,57.93630399,2037-08-17,pool
XS0222684655,25,2.48306353,2.42510118,0.05796235,0.04,0.0,-0.90424512,1.11039374,0.61193763,0.0,CPR 0.04,none,0.0,0,0,maturity,as_filed,0.03174,132.6,0.0,0.11138511,5.1311164,57.9253755,2037-08-17,pool
XS0222684655,26,2.48306353,2.42510118,0.05796235,0.04,0.0,-0.90424512,1.11039374,0.61193763,0.0,CPR 0.04,none,0.0,0,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138511,5.1311164,57.9253755,2037-08-17,pool
XS0222684655,27,2.48457931,2.41678551,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.60959621,0.0,CPR 0.04,SDA 100,0.2,24,1,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.13112375,57.92854039,2058-05-15,pool
XS0222684655,28,2.48457931,2.41678551,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.60959621,0.0,CPR 0.04,SDA 100,0.2,24,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.13112375,57.92854039,2058-05-15,pool
XS0222684655,29,2.48457931,2.41678551,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.60959621,0.0,CPR 0.04,SDA 100,0.35,24,1,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.13128931,57.92791368,2058-05-15,pool
XS0222684655,30,2.48457931,2.41678551,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.60959621,0.0,CPR 0.04,SDA 100,0.35,24,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.13128931,57.92791368,2058-05-15,pool
XS0222684655,31,2.48457931,2.41678551,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.60959621,0.0,CPR 0.04,SDA 100,0.5,24,1,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.13145487,57.92728698,2058-05-15,pool
XS0222684655,32,2.48457931,2.41678551,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.60959621,0.0,CPR 0.04,SDA 100,0.5,24,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.13145487,57.92728698,2058-05-15,pool
XS0222684655,33,2.48620647,2.41841267,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61092938,0.0,CPR 0.04,SDA 100,0.2,12,1,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.1281895,57.94354615,2058-05-15,pool
XS0222684655,34,2.48620647,2.41841267,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61092938,0.0,CPR 0.04,SDA 100,0.2,12,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.1281895,57.94354615,2058-05-15,pool
XS0222684655,35,2.48620647,2.41841267,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61092938,0.0,CPR 0.04,SDA 100,0.35,12,1,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12824099,57.94335013,2058-05-15,pool
XS0222684655,36,2.48620647,2.41841267,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61092938,0.0,CPR 0.04,SDA 100,0.35,12,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12824099,57.94335013,2058-05-15,pool
XS0222684655,37,2.48620647,2.41841267,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61092938,0.0,CPR 0.04,SDA 100,0.5,12,1,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12829247,57.94315412,2058-05-15,pool
XS0222684655,38,2.48620647,2.41841267,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61092938,0.0,CPR 0.04,SDA 100,0.5,12,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12829247,57.94315412,2058-05-15,pool
XS0222684655,39,2.48651992,2.41872611,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61118585,0.0,CPR 0.04,SDA 100,0.2,24,0,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.1288787,57.93823555,2038-05-17,pool
XS0222684655,40,2.48651992,2.41872611,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61118585,0.0,CPR 0.04,SDA 100,0.2,24,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.1288787,57.93823555,2038-05-17,pool
XS0222684655,41,2.48651992,2.41872611,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61118585,0.0,CPR 0.04,SDA 100,0.35,24,0,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12888142,57.93822196,2038-08-16,pool
XS0222684655,42,2.48651992,2.41872611,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61118585,0.0,CPR 0.04,SDA 100,0.35,24,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12888142,57.93822196,2038-08-16,pool
XS0222684655,43,2.48651992,2.41872611,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61118585,0.0,CPR 0.04,SDA 100,0.5,24,0,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12888664,57.93819604,2039-02-15,pool
XS0222684655,44,2.48651992,2.41872611,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61118585,0.0,CPR 0.04,SDA 100,0.5,24,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12888664,57.93819604,2039-02-15,pool
XS0222684655,45,2.48718264,2.41938884,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61172778,0.0,CPR 0.04,SDA 100,0.2,12,0,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12738723,57.94723408,2037-08-17,pool
XS0222684655,46,2.48718264,2.41938884,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61172778,0.0,CPR 0.04,SDA 100,0.2,12,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12738723,57.94723408,2037-08-17,pool
XS0222684655,47,2.48718264,2.41938884,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61172778,0.0,CPR 0.04,SDA 100,0.35,12,0,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12738723,57.94723408,2037-08-17,pool
XS0222684655,48,2.48718264,2.41938884,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61172778,0.0,CPR 0.04,SDA 100,0.35,12,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12738723,57.94723408,2037-08-17,pool
XS0222684655,49,2.48718264,2.41938884,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61172778,0.0,CPR 0.04,SDA 100,0.5,12,0,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12738723,57.94723408,2037-08-17,pool
XS0222684655,50,2.48718264,2.41938884,0.06779381,0.04,0.0003,-0.90465774,1.10759755,0.61172778,0.0,CPR 0.04,SDA 100,0.5,12,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12738723,57.94723408,2037-08-17,pool
XS0222684655,51,2.51495862,2.40853336,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60728455,0.0,CPR 0.04,SDA 200,0.2,24,1,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.13172491,57.92943492,2058-05-15,pool
XS0222684655,52,2.51495862,2.40853336,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60728455,0.0,CPR 0.04,SDA 200,0.2,24,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.13172491,57.92943492,2058-05-15,pool
XS0222684655,53,2.51495862,2.40853336,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60728455,0.0,CPR 0.04,SDA 200,0.35,24,1,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.13205514,57.9281848,2058-05-15,pool
XS0222684655,54,2.51495862,2.40853336,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60728455,0.0,CPR 0.04,SDA 200,0.35,24,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.13205514,57.9281848,2058-05-15,pool
XS0222684655,55,2.51495862,2.40853336,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60728455,0.0,CPR 0.04,SDA 200,0.5,24,1,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.13240373,57.92686433,2058-05-15,pool
XS0222684655,56,2.51495862,2.40853336,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60728455,0.0,CPR 0.04,SDA 200,0.5,24,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.13240373,57.92686433,2058-05-15,pool
XS0222684655,57,2.51534577,2.45606769,0.05927808,0.04,0.00015,-0.90445142,1.12421657,0.61169634,0.0,CPR 0.04,SDA 50,0.2,6,1,maturity,as_filed,0.03174,132.6,0.0,0.11138245,5.12896069,57.93813016,2037-08-17,pool
XS0222684655,58,2.51534577,2.45606769,0.05927808,0.04,0.00015,-0.90445142,1.12421657,0.61169634,0.0,CPR 0.04,SDA 50,0.2,6,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138245,5.12896069,57.93813016,2037-08-17,pool
XS0222684655,59,2.51534577,2.45606769,0.05927808,0.04,0.00015,-0.90445142,1.12421657,0.61169634,0.0,CPR 0.04,SDA 50,0.35,6,1,maturity,as_filed,0.03174,132.6,0.0,0.11138245,5.12896069,57.93813016,2037-08-17,pool
XS0222684655,60,2.51534577,2.45606769,0.05927808,0.04,0.00015,-0.90445142,1.12421657,0.61169634,0.0,CPR 0.04,SDA 50,0.35,6,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138245,5.12896069,57.93813016,2037-08-17,pool
XS0222684655,61,2.51534577,2.45606769,0.05927808,0.04,0.00015,-0.90445142,1.12421657,0.61169634,0.0,CPR 0.04,SDA 50,0.5,6,1,maturity,as_filed,0.03174,132.6,0.0,0.11138245,5.12896069,57.93813016,2037-08-17,pool
XS0222684655,62,2.51534577,2.45606769,0.05927808,0.04,0.00015,-0.90445142,1.12421657,0.61169634,0.0,CPR 0.04,SDA 50,0.5,6,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138245,5.12896069,57.93813016,2037-08-17,pool
XS0222684655,63,2.51614173,2.45686365,0.05927808,0.04,0.00015,-0.90445142,1.12446227,0.61189533,0.0,CPR 0.04,SDA 50,0.2,6,0,maturity,as_filed,0.03174,132.6,0.0,0.11138245,5.12887477,57.9386204,2037-08-17,pool
XS0222684655,64,2.51614173,2.45686365,0.05927808,0.04,0.00015,-0.90445142,1.12446227,0.61189533,0.0,CPR 0.04,SDA 50,0.2,6,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138245,5.12887477,57.9386204,2037-08-17,pool
XS0222684655,65,2.51614173,2.45686365,0.05927808,0.04,0.00015,-0.90445142,1.12446227,0.61189533,0.0,CPR 0.04,SDA 50,0.35,6,0,maturity,as_filed,0.03174,132.6,0.0,0.11138245,5.12887477,57.9386204,2037-08-17,pool
XS0222684655,66,2.51614173,2.45686365,0.05927808,0.04,0.00015,-0.90445142,1.12446227,0.61189533,0.0,CPR 0.04,SDA 50,0.35,6,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138245,5.12887477,57.9386204,2037-08-17,pool
XS0222684655,67,2.51614173,2.45686365,0.05927808,0.04,0.00015,-0.90445142,1.12446227,0.61189533,0.0,CPR 0.04,SDA 50,0.5,6,0,maturity,as_filed,0.03174,132.6,0.0,0.11138245,5.12887477,57.9386204,2037-08-17,pool
XS0222684655,68,2.51614173,2.45686365,0.05927808,0.04,0.00015,-0.90445142,1.12446227,0.61189533,0.0,CPR 0.04,SDA 50,0.5,6,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11138245,5.12887477,57.9386204,2037-08-17,pool
XS0222684655,69,2.5182105,2.41178525,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60995607,0.0,CPR 0.04,SDA 200,0.2,12,1,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12586205,57.95943522,2058-05-15,pool
XS0222684655,70,2.5182105,2.41178525,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60995607,0.0,CPR 0.04,SDA 200,0.2,12,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12586205,57.95943522,2058-05-15,pool
XS0222684655,71,2.5182105,2.41178525,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60995607,0.0,CPR 0.04,SDA 200,0.35,12,1,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12596472,57.95904394,2058-05-15,pool
XS0222684655,72,2.5182105,2.41178525,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60995607,0.0,CPR 0.04,SDA 200,0.35,12,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12596472,57.95904394,2058-05-15,pool
XS0222684655,73,2.5182105,2.41178525,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60995607,0.0,CPR 0.04,SDA 200,0.5,12,1,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12606738,57.95865267,2058-05-15,pool
XS0222684655,74,2.5182105,2.41178525,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.60995607,0.0,CPR 0.04,SDA 200,0.5,12,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12606738,57.95865267,2058-05-15,pool
XS0222684655,75,2.51887028,2.41244502,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61049667,0.0,CPR 0.04,SDA 200,0.2,24,0,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12667211,57.95094945,2039-02-15,pool
XS0222684655,76,2.51887028,2.41244502,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61049667,0.0,CPR 0.04,SDA 200,0.2,24,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12667211,57.95094945,2039-02-15,pool
XS0222684655,77,2.51887028,2.41244502,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61049667,0.0,CPR 0.04,SDA 200,0.35,24,0,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.1268701,57.95019053,2058-05-15,pool
XS0222684655,78,2.51887028,2.41244502,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61049667,0.0,CPR 0.04,SDA 200,0.35,24,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.1268701,57.95019053,2058-05-15,pool
XS0222684655,79,2.51887028,2.41244502,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61049667,0.0,CPR 0.04,SDA 200,0.5,24,0,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12721368,57.94888759,2058-05-15,pool
XS0222684655,80,2.51887028,2.41244502,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61049667,0.0,CPR 0.04,SDA 200,0.5,24,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12721368,57.94888759,2058-05-15,pool
XS0222684655,81,2.52017608,2.41375082,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61156519,0.0,CPR 0.04,SDA 200,0.2,12,0,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12366217,57.96909909,2037-08-17,pool
XS0222684655,82,2.52017608,2.41375082,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61156519,0.0,CPR 0.04,SDA 200,0.2,12,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12366217,57.96909909,2037-08-17,pool
XS0222684655,83,2.52017608,2.41375082,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61156519,0.0,CPR 0.04,SDA 200,0.35,12,0,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12366217,57.96909909,2037-08-17,pool
XS0222684655,84,2.52017608,2.41375082,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61156519,0.0,CPR 0.04,SDA 200,0.35,12,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12366217,57.96909909,2037-08-17,pool
XS0222684655,85,2.52017608,2.41375082,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61156519,0.0,CPR 0.04,SDA 200,0.5,12,0,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12366217,57.96909909,2037-08-17,pool
XS0222684655,86,2.52017608,2.41375082,0.10642526,0.04,0.0006,-0.90507046,1.10480148,0.61156519,0.0,CPR 0.04,SDA 200,0.5,12,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12366217,57.96909909,2037-08-17,pool
XS0222684655,87,2.55522522,2.48743142,0.06779381,0.04,0.0003,-0.90465774,1.13804095,0.6114643,0.0,CPR 0.04,SDA 100,0.2,6,1,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12680629,57.95088749,2037-08-17,pool
XS0222684655,88,2.55522522,2.48743142,0.06779381,0.04,0.0003,-0.90465774,1.13804095,0.6114643,0.0,CPR 0.04,SDA 100,0.2,6,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12680629,57.95088749,2037-08-17,pool
XS0222684655,89,2.55522522,2.48743142,0.06779381,0.04,0.0003,-0.90465774,1.13804095,0.6114643,0.0,CPR 0.04,SDA 100,0.35,6,1,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12680629,57.95088749,2037-08-17,pool
XS0222684655,90,2.55522522,2.48743142,0.06779381,0.04,0.0003,-0.90465774,1.13804095,0.6114643,0.0,CPR 0.04,SDA 100,0.35,6,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12680629,57.95088749,2037-08-17,pool
XS0222684655,91,2.55522522,2.48743142,0.06779381,0.04,0.0003,-0.90465774,1.13804095,0.6114643,0.0,CPR 0.04,SDA 100,0.5,6,1,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.12680629,57.95088749,2037-08-17,pool
XS0222684655,92,2.55522522,2.48743142,0.06779381,0.04,0.0003,-0.90465774,1.13804095,0.6114643,0.0,CPR 0.04,SDA 100,0.5,6,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.12680629,57.95088749,2037-08-17,pool
XS0222684655,93,2.55683231,2.4890385,0.06779381,0.04,0.0003,-0.90465774,1.13853238,0.61186346,0.0,CPR 0.04,SDA 100,0.2,6,0,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.1266345,57.95186845,2037-08-17,pool
XS0222684655,94,2.55683231,2.4890385,0.06779381,0.04,0.0003,-0.90465774,1.13853238,0.61186346,0.0,CPR 0.04,SDA 100,0.2,6,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.1266345,57.95186845,2037-08-17,pool
XS0222684655,95,2.55683231,2.4890385,0.06779381,0.04,0.0003,-0.90465774,1.13853238,0.61186346,0.0,CPR 0.04,SDA 100,0.35,6,0,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.1266345,57.95186845,2037-08-17,pool
XS0222684655,96,2.55683231,2.4890385,0.06779381,0.04,0.0003,-0.90465774,1.13853238,0.61186346,0.0,CPR 0.04,SDA 100,0.35,6,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.1266345,57.95186845,2037-08-17,pool
XS0222684655,97,2.55683231,2.4890385,0.06779381,0.04,0.0003,-0.90465774,1.13853238,0.61186346,0.0,CPR 0.04,SDA 100,0.5,6,0,maturity,as_filed,0.03174,132.6,0.0,0.1113798,5.1266345,57.95186845,2037-08-17,pool
XS0222684655,98,2.55683231,2.4890385,0.06779381,0.04,0.0003,-0.90465774,1.13853238,0.61186346,0.0,CPR 0.04,SDA 100,0.5,6,0,maturity,force_pro_rata,0.03174,132.6,0.0,0.1113798,5.1266345,57.95186845,2037-08-17,pool
XS0222684655,99,2.65777631,2.55135106,0.10642526,0.04,0.0006,-0.90507046,1.16569433,0.61102803,0.0,CPR 0.04,SDA 200,0.2,6,1,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12295063,57.97468679,2058-05-15,pool
XS0222684655,100,2.65777631,2.55135106,0.10642526,0.04,0.0006,-0.90507046,1.16569433,0.61102803,0.0,CPR 0.04,SDA 200,0.2,6,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12295063,57.97468679,2058-05-15,pool
XS0222684655,101,2.65777631,2.55135106,0.10642526,0.04,0.0006,-0.90507046,1.16569433,0.61102803,0.0,CPR 0.04,SDA 200,0.35,6,1,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12298803,57.97454377,2058-05-15,pool
XS0222684655,102,2.65777631,2.55135106,0.10642526,0.04,0.0006,-0.90507046,1.16569433,0.61102803,0.0,CPR 0.04,SDA 200,0.35,6,1,maturity,force_pro_rata,0.03174,132.6,0.0,0.11137448,5.12298803,57.97454377,2058-05-15,pool
XS0222684655,103,2.65777631,2.55135106,0.10642526,0.04,0.0006,-0.90507046,1.16569433,0.61102803,0.0,CPR 0.04,SDA 200,0.5,6,1,maturity,as_filed,0.03174,132.6,0.0,0.11137448,5.12302542,57.97440076,2058-05-15,pool
